gut_id,title,authors,languages,downloads,subjects,gutenberg_epub_url
31105,"The Elements of Agriculture: A Book for Young Farmers, with Questions Prepared for the Use of Schools","Waring, George E. (George Edwin)",en,346,Agriculture,https://www.gutenberg.org/ebooks/31105.epub3.images
57069,"Obesity, or Excessive Corpulence: The Various Causes and the Rational Means of Cure","Dancel, J.-F. (Jean-François)",en,346,Obesity; Weight loss,https://www.gutenberg.org/ebooks/57069.epub3.images
60564,Radio-Active Substances,"Curie, Marie",en,346,Radioactive substances; Radioactivity,https://www.gutenberg.org/ebooks/60564.epub3.images
63962,Ashes (Cenere): A Sardinian Story,"Deledda, Grazia",en,346,Parent and child -- Fiction; Sardinia (Italy) -- Social life and customs -- Fiction; Unmarried mothers -- Fiction,https://www.gutenberg.org/ebooks/63962.epub3.images
65706,Money-Saving Main Dishes,"United States. Agricultural Research Service. Human Nutrition Research Division, United States. Agricultural Research Service. Consumer and Food Economics Research Division",en,346,"Cooking, American; Food conservation",https://www.gutenberg.org/ebooks/65706.epub3.images
68189,"Independence: Rectorial address delivered at St. Andrews October 10, 1923","Kipling, Rudyard",en,346,Self-reliance,https://www.gutenberg.org/ebooks/68189.epub3.images
920,Ethics — Part 2,"Spinoza, Benedictus de",en,345,Ethics,https://www.gutenberg.org/ebooks/920.epub3.images
2389,"Bardelys the Magnificent: Being an account of the strange wooing pursued by the Sieur Marcel de Saint-Pol, marquis of Bardelys...","Sabatini, Rafael",en,345,"Escapes -- Fiction; False imprisonment -- Fiction; France -- History -- Louis XIII, 1610-1643 -- Fiction; Man-woman relationships -- Fiction; Revenge -- Fiction; Treasure troves -- Fiction",https://www.gutenberg.org/ebooks/2389.epub3.images
30693,Renaissance Fancies and Studies: Being a Sequel to Euphorion,"Lee, Vernon",en,345,"Art, Italian; Art, Renaissance -- Italy",https://www.gutenberg.org/ebooks/30693.epub3.images
47387,Fissure of the Anus and Fistula in Ano,"Adler, Lewis H., Jr.",en,345,Fissure in Ano; Fistula,https://www.gutenberg.org/ebooks/47387.epub3.images
65927,"On the Curability of Certain Forms of Insanity, Epilepsy, Catalepsy, and Hysteria in Females","Brown, Isaac Baker",en,345,Clitoridectomy,https://www.gutenberg.org/ebooks/65927.epub3.images
2076,The Civilization of China,"Giles, Herbert Allen",en,344,China -- Civilization; China -- History,https://www.gutenberg.org/ebooks/2076.epub3.images
2783,The Trampling of the Lilies,"Sabatini, Rafael",en,344,"France -- History -- Revolution, 1789-1799 -- Fiction",https://www.gutenberg.org/ebooks/2783.epub3.images
8687,"Scientific American Supplement, No. 362, December 9, 1882",Various,en,344,Science -- Periodicals,https://www.gutenberg.org/ebooks/8687.epub3.images
8695,"The Poetical Works of Beattie, Blair, and Falconer: With Lives, Critical Dissertations, and Explanatory Notes","Beattie, James, Blair, Robert, Falconer, William",en,344,English poetry,https://www.gutenberg.org/ebooks/8695.epub3.images
46706,"Scientific American Supplement, No. 467, December 13, 1884",Various,en,344,Science -- Periodicals,https://www.gutenberg.org/ebooks/46706.epub3.images
55861,"The Outcasts, and Other Stories","Gorky, Maksim",en,344,"Russia -- Social life and customs -- Fiction; Russian fiction -- Translations into English; Short stories, Russian -- Translations into English",https://www.gutenberg.org/ebooks/55861.epub3.images
58602,"A Treatise on Fractures, Luxations, and Other Affections of the Bones","Desault, P.-J. (Pierre-Joseph)",en,344,Dislocations; Fractures; Surgery,https://www.gutenberg.org/ebooks/58602.epub3.images
67675,Psychological Aspects of the Problem of Atmospheric Smoke Pollution,"Wallin, J. E. Wallace (John Edward Wallace)",en,344,Human beings -- Effect of environment on; Smoke,https://www.gutenberg.org/ebooks/67675.epub3.images
1166,The Second Book of Modern Verse: A Selection from the Work of Contemporaneous American Poets,Unknown,en,343,American poetry -- 20th century,https://www.gutenberg.org/ebooks/1166.epub3.images
2709,The Man Who Was Afraid,"Gorky, Maksim",en,343,Russia -- Fiction,https://www.gutenberg.org/ebooks/2709.epub3.images
9479,"The Boy Life of Napoleon, Afterwards Emperor of the French","Foa, Eugénie",en,343,"Napoleon I, emperor of the French, 1769-1821 -- Childhood and youth",https://www.gutenberg.org/ebooks/9479.epub3.images
28390,"Medicine in Virginia, 1607-1699","Hughes, Thomas Proctor",en,343,"Medicine -- Virginia; Virginia -- History -- Colonial period, ca. 1600-1775",https://www.gutenberg.org/ebooks/28390.epub3.images
62429,Epidemic Respiratory Disease: The pneumonias and other infections of the repiratory tract accompanying influenza and measles,"Opie, Eugene L. (Eugene Lindsay), Blake, Francis G. (Francis Gilman), Rivers, Thomas M. (Thomas Milton), Small, James C. (James Craig)",en,343,Influenza; Measles; Pneumonia; Respiratory organs -- Diseases,https://www.gutenberg.org/ebooks/62429.epub3.images
69874,"Gout, with a section on ocular disease in the gouty","Llewellyn, Llewellyn J. (Llewellyn Jones)",en,343,Eye -- Diseases; Gout,https://www.gutenberg.org/ebooks/69874.epub3.images
75807,Easy lessons in Einstein : $b A discussion of the more intelligible features of the theory of relativity,"Slosson, Edwin E. (Edwin Emery)",en,343,"Einstein, Albert, 1879-1955; Relativity (Physics)",https://www.gutenberg.org/ebooks/75807.epub3.images
3088,Original Short Stories — Volume 12,"Maupassant, Guy de",en,342,"Short stories, French -- Translations into English",https://www.gutenberg.org/ebooks/3088.epub3.images
14233,Over Strand and Field: A Record of Travel through Brittany,"Flaubert, Gustave",en,342,Brittany (France) -- Description and travel,https://www.gutenberg.org/ebooks/14233.epub3.images
26340,"Of Natural and Supernatural Things: Also of the first Tincture, Root, and Spirit of Metals and Minerals, how the same are Conceived, Generated, Brought forth, Changed, and Augmented.",Basilius Valentinus,en,342,Alchemy -- Early works to 1800; Antimony -- Therapeutic use -- Early works to 1800,https://www.gutenberg.org/ebooks/26340.epub3.images
30594,"Notes and Queries, Number 215, December 10, 1853: A Medium of Inter-communication for Literary Men, Artists, Antiquaries, Genealogists, etc.",Various,en,342,Questions and answers -- Periodicals,https://www.gutenberg.org/ebooks/30594.epub3.images
51018,"Three Days in the Village, and Other Sketches.: Written from September 1909 to July 1910.","Tolstoy, Leo, graf",en,342,"Russian fiction -- Translations into English; Short stories, Russian -- Translations into English",https://www.gutenberg.org/ebooks/51018.epub3.images
53450,"The London Medical Gazette; December 27, 1828: Being a Weekly Journal of Medicine and the Collateral Sciences",Various,en,342,Medicine -- Periodicals,https://www.gutenberg.org/ebooks/53450.epub3.images
67736,"The Chemical Constituents of Piper Methysticum: Or, The Chemical Constituents of the Active Principle of the Ava Root","Ball, Alice A.",en,342,Kava plant,https://www.gutenberg.org/ebooks/67736.epub3.images
9618,The Field of Ice: Part II of the Adventures of Captain Hatteras,"Verne, Jules",en,341,Adventure stories; Sea stories,https://www.gutenberg.org/ebooks/9618.epub3.images
24076,Vegetable Dyes: Being a Book of Recipes and Other Information Useful to the Dyer,"Mairet, Ethel",en,341,Dye plants; Dyes and dyeing,https://www.gutenberg.org/ebooks/24076.epub3.images
39744,Arne; Early Tales and Sketches: Patriots Edition,"Bjørnson, Bjørnstjerne",en,341,Norway -- Fiction; Norwegian fiction -- Translations into English,https://www.gutenberg.org/ebooks/39744.epub3.images
52328,"The Royal Road to Health; or, the Secret of Health Without Drugs","Tyrrell, Chas. A. (Charles Alfred)",en,341,Enema; Health; Health -- Popular works; Health promotion; Hygiene,https://www.gutenberg.org/ebooks/52328.epub3.images
59554,House Flies,"Howard, L. O. (Leland Ossian)",en,341,Housefly,https://www.gutenberg.org/ebooks/59554.epub3.images
69603,Bisayan grammar and notes on Bisayan rhetoric and poetics and Filipino dialectology,"Romuáldez, Norberto",en,341,Waray language -- Grammar,https://www.gutenberg.org/ebooks/69603.epub3.images
8743,"Mary Schweidler, the amber witch: The most interesting trial for witchcraft ever known, printed from an imperfect manuscript by her father, Abraham Schweidler, the pastor of Coserow in the island of Usedom / edited by W. Meinhold ; translated from the German by Lady Duff Gordon.","Meinhold, Wilhelm",en,340,Witchcraft -- Pomerania (Poland and Germany),https://www.gutenberg.org/ebooks/8743.epub3.images
10332,"The Mirror of Literature, Amusement, and Instruction. Volume 12, No. 325, August 2, 1828",Various,en,340,Popular literature -- Great Britain -- Periodicals,https://www.gutenberg.org/ebooks/10332.epub3.images
13586,Poems,"Rogers, Samuel",en,340,English poetry -- 19th century,https://www.gutenberg.org/ebooks/13586.epub3.images
14780,Evidences of Christianity,"Paley, William",en,340,Apologetics -- Early works to 1800,https://www.gutenberg.org/ebooks/14780.epub3.images
18398,Diary Written in the Provincial Lunatic Asylum,"Pengilly, Mary Huestis",en,340,Mentally ill -- Care -- New Brunswick; Provincial Lunatic Asylum (N.B.),https://www.gutenberg.org/ebooks/18398.epub3.images
18487,Food Remedies: Facts About Foods And Their Medicinal Uses,"Daniel, Florence",en,340,Diet therapy; Functional foods; Nutrition,https://www.gutenberg.org/ebooks/18487.epub3.images
22369,"Notes and Queries, Number 182, April 23, 1853: A Medium of Inter-communication for Literary Men, Artists, Antiquaries, Genealogists, etc.",Various,en,340,Questions and answers -- Periodicals,https://www.gutenberg.org/ebooks/22369.epub3.images
24487,The story of Pocahontas and Captain John Smith,"Smith, E. Boyd (Elmer Boyd)",en,340,"Pocahontas, -1617; Smith, John, 1580-1631",https://www.gutenberg.org/ebooks/24487.epub3.images
47701,"Encyclopedia of Diet: A Treatise on the Food Question, Vol. 4","Christian, Eugene",en,340,Diet; Diet in disease; Food,https://www.gutenberg.org/ebooks/47701.epub3.images
54244,"Practical Methods of Sewage Disposal for Residences, Hotels and Institutions","Ogden, Henry N. (Henry Neely), Cleveland, H. Burdett (Henry Burdett)",en,340,Sewage disposal,https://www.gutenberg.org/ebooks/54244.epub3.images
59555,"Poison-ivy, poison-oak and poison sumac : $b Identification, precautions, eradication","Crooks, D. M. (Donald Mundell), Kephart, L. W. (Leonard Wheeler)",en,340,Poison ivy; Poison oak; Poison sumac,https://www.gutenberg.org/ebooks/59555.epub3.images
65968,"The House We Live In; or, The Making of the Body","Farnsworth, Vesta J.",en,340,Hygiene -- Juvenile literature; Physiology -- Juvenile literature,https://www.gutenberg.org/ebooks/65968.epub3.images
68093,"Keeping one cow: Being the experience of a number of practical writers, in a clear and condensed form, upon the management of a single milch cow",Various,en,340,Cows; Dairying,https://www.gutenberg.org/ebooks/68093.epub3.images
71292,The calculating engine,"Babbage, Charles",en,340,Calculators,https://www.gutenberg.org/ebooks/71292.epub3.images
76003,"Minerals in rock sections : $b The practical methods of identifying minerals in rock sections with the microscope, especially arranged for students in technical and scientific schools","Luquer, Lea McIlvaine",en,340,Petrology -- Laboratory manuals,https://www.gutenberg.org/ebooks/76003.epub3.images
12419,Frontier Stories,"Harte, Bret",en,339,California -- Social life and customs -- Fiction; Western stories,https://www.gutenberg.org/ebooks/12419.epub3.images
13843,Libretto: La Bohème,"Giacosa, Giuseppe, Illica, Luigi",en,339,Operas -- Librettos,https://www.gutenberg.org/ebooks/13843.epub3.images
45299,The Russian Ballet,"Terry, Ellen",en,339,Ballet; Dance -- Russia,https://www.gutenberg.org/ebooks/45299.epub3.images
45419,The Religio-Medical Masquerade: A Complete Exposure of Christian Science,"Peabody, Frederick William",en,339,Christian Science -- Controversial literature,https://www.gutenberg.org/ebooks/45419.epub3.images
62053,The Geology of Mt. Mansfield State Forest,"Christman, Robert A. (Robert Adam)",en,339,Geology -- Vermont -- Mount Mansfield State Forest,https://www.gutenberg.org/ebooks/62053.epub3.images
70301,"My leper friends : $b An account of personal work among lepers, and of their daily life in India","Hayes, Alice M.",en,339,Leprosy -- Hospitals; Leprosy -- India,https://www.gutenberg.org/ebooks/70301.epub3.images
1294,The Firm of Nucingen,"Balzac, Honoré de",en,338,French fiction -- Translations into English,https://www.gutenberg.org/ebooks/1294.epub3.images
11351,"Cape Cod Ballads, and Other Verse","Lincoln, Joseph Crosby",en,338,Poetry,https://www.gutenberg.org/ebooks/11351.epub3.images
11647,"Scientific American Supplement, No. 458, October 11, 1884",Various,en,338,Science -- Periodicals,https://www.gutenberg.org/ebooks/11647.epub3.images
11734,"Scientific American Supplement, No. 460, October 25, 1884",Various,en,338,Science -- Periodicals,https://www.gutenberg.org/ebooks/11734.epub3.images
28477,"Notes and Queries, Number 195, July 23, 1853: A Medium of Inter-communication for Literary Men, Artists, Antiquaries, Genealogists, etc.",Various,en,338,Questions and answers -- Periodicals,https://www.gutenberg.org/ebooks/28477.epub3.images
40256,Barium: A Cause of the Loco-Weed Disease,"Crawford, Albert C. (Albert Cornelius)",en,338,Astragalus earlei; Barium,https://www.gutenberg.org/ebooks/40256.epub3.images
44342,"Classical Enigmas, Adapted to Every Month in the Year: Composed from the English and Roman Histories, Heathen Mythology and Names of Famous Writers: Meant to Amuse Youths of All Ages, and at the Same Time Exert Their Memories, by Calling to Mind What They Have Read at Different Times","Ritson, Mrs. (Anne)",en,338,Riddles; Zodiac -- Poetry,https://www.gutenberg.org/ebooks/44342.epub3.images
47428,Johnny Nut and the Golden Goose,"Deulin, Charles",en,338,Animal welfare -- Juvenile fiction; Children -- Conduct of life -- Juvenile fiction; Conduct of life -- Juvenile fiction; Family -- Juvenile fiction; Farmers -- Juvenile fiction; Geese -- Juvenile fiction; Voyages and travels -- Juvenile fiction,https://www.gutenberg.org/ebooks/47428.epub3.images
54717,Two Dramatizations from Vergil: I. Dido—the Phœnecian Queen; II. The Fall of Troy,Virgil,en,338,"Dido (Legendary character) -- Drama; Epic poetry, Latin -- Adaptations; Trojan War -- Drama; Virgil -- Adaptations",https://www.gutenberg.org/ebooks/54717.epub3.images
60488,"Meditations on the Essence of Christianity, and on the Religious Questions of the Day.","Guizot, François",en,338,"Christianity -- Essence, genius, nature; Philosophy and religion",https://www.gutenberg.org/ebooks/60488.epub3.images
61945,"The New Science of Controlled Breathing, Vol. 2 (of 2): The Secret of Strength, Energy and Beauty—Through Breath Control","Lankow, Edward",en,338,Respiration; Voice culture,https://www.gutenberg.org/ebooks/61945.epub3.images
62782,Sweet Clover: Utilization,"Coe, H. S.",en,338,Sweet clover,https://www.gutenberg.org/ebooks/62782.epub3.images
